813.009 	467.878 	736.847 	1012.6 	475.856 	735.423 	0 	0 	0 	899.978 	259.455 	2.50831 	1186.44 	-210.047 	-1.46001 	1291.12 	-381.374 	-3.85552 	
829.944 	467.463 	734.956 	1029.64 	474.298 	733.769 	0 	0 	0 	899.973 	259.407 	2.47513 	1186.53 	-209.952 	-1.55006 	1291.19 	-381.335 	-3.94466 	
847.939 	466.634 	732.801 	1047.63 	472.219 	731.97 	0 	0 	0 	899.96 	259.44 	2.46789 	1186.53 	-209.944 	-1.55712 	1291.18 	-381.345 	-3.92351 	
867.41 	464.789 	731.001 	1066.93 	469.625 	730.518 	0 	0 	0 	899.943 	259.41 	2.49917 	1186.51 	-209.971 	-1.51155 	1291.22 	-381.313 	-3.94445 	
887.665 	463.486 	729.696 	1087.89 	466.856 	729.622 	0 	0 	0 	899.963 	259.392 	2.54022 	1186.49 	-209.988 	-1.44754 	1291.16 	-381.332 	-3.89169 	
907.302 	461.648 	728.682 	1107.04 	463.615 	729.408 	0 	0 	0 	899.975 	259.408 	2.5478 	1186.46 	-210.02 	-1.40399 	1291.11 	-381.382 	-3.84329 	
925.975 	459.3 	727.904 	1125.37 	459.135 	729.009 	0 	0 	0 	899.999 	259.411 	2.55568 	1186.52 	-210.014 	-1.40731 	1291.19 	-381.35 	-3.86263 	
944.189 	456.49 	727.182 	1143.49 	453.912 	728.408 	0 	0 	0 	899.967 	259.39 	2.60896 	1186.52 	-210.021 	-1.3687 	1291.15 	-381.369 	-3.83143 	
961.083 	452.78 	727.094 	1161.07 	448.62 	728.004 	0 	0 	0 	899.968 	259.418 	2.6089 	1186.45 	-210.038 	-1.32477 	1290.98 	-381.483 	-3.71449 	
977.419 	448.98 	727.059 	1176.68 	442.747 	727.963 	0 	0 	0 	900.011 	259.451 	2.59925 	1186.46 	-210.047 	-1.35148 	1291.05 	-381.353 	-3.77966 	
992.579 	443.835 	727.024 	1191.9 	436.982 	727.852 	0 	0 	0 	900.005 	259.468 	2.59103 	1186.46 	-210.017 	-1.37265 	1291.09 	-381.389 	-3.77194 	
1006.57 	438.697 	727.187 	1205.68 	431.188 	727.756 	0 	0 	0 	899.987 	259.467 	2.57213 	1186.41 	-210.072 	-1.35339 	1291.02 	-381.443 	-3.76022 	
1018.86 	433.055 	727.692 	1218.26 	425.098 	727.811 	0 	0 	0 	899.979 	259.441 	2.55797 	1186.4 	-210.049 	-1.35679 	1291.11 	-381.366 	-3.82249 	
1029.6 	426.931 	727.864 	1228.85 	419.64 	727.709 	0 	0 	0 	899.995 	259.46 	2.46743 	1186.49 	-209.989 	-1.47782 	1291.1 	-381.364 	-3.87433 	
1039.35 	419.86 	727.847 	1238.7 	413.011 	727.251 	0 	0 	0 	899.994 	259.385 	2.45975 	1186.48 	-209.995 	-1.51912 	1291.3 	-381.291 	-3.95192 	
1047.75 	411.884 	727.428 	1247.27 	405.501 	726.58 	0 	0 	0 	899.978 	259.415 	2.45775 	1186.5 	-210.01 	-1.52373 	1291.28 	-381.289 	-3.98011 	
1055.3 	403.36 	726.719 	1254.85 	397.829 	725.421 	0 	0 	0 	899.982 	259.391 	2.49398 	1186.5 	-210.029 	-1.4602 	1291.23 	-381.321 	-3.90756 	
1060.97 	393.5 	726.189 	1260.58 	388.164 	724.558 	0 	0 	0 	899.983 	259.407 	2.51998 	1186.51 	-209.996 	-1.4512 	1291.12 	-381.376 	-3.8646 	
1066.16 	382.849 	725.22 	1265.73 	377.929 	723.924 	0 	0 	0 	899.969 	259.373 	2.59007 	1186.45 	-210.059 	-1.3655 	1291.1 	-381.416 	-3.81308 	
1070.24 	371.528 	723.983 	1270.14 	366.375 	723.122 	0 	0 	0 	899.972 	259.394 	2.60471 	1186.52 	-209.98 	-1.37462 	1290.99 	-381.457 	-3.73508 	
1074.25 	359.577 	722.23 	1273.95 	354.24 	722.054 	0 	0 	0 	899.977 	259.391 	2.62014 	1186.44 	-210.05 	-1.32079 	1291.08 	-381.453 	-3.73572 	
1077.45 	346.846 	720.079 	1276.94 	341.6 	720.471 	0 	0 	0 	899.988 	259.443 	2.62751 	1186.45 	-210.006 	-1.32949 	1291.01 	-381.434 	-3.74357 	
1079.68 	332.986 	717.924 	1279.08 	327.795 	718.363 	0 	0 	0 	899.965 	259.456 	2.61141 	1186.42 	-210.05 	-1.33037 	1291 	-381.448 	-3.7544 	
1081.15 	317.283 	716.588 	1280.47 	313.193 	716.582 	0 	0 	0 	899.966 	259.451 	2.58939 	1186.42 	-210.045 	-1.34353 	1291.04 	-381.428 	-3.77284 	
1082.44 	300.993 	716.287 	1281.59 	297.421 	715.952 	0 	0 	0 	899.962 	259.452 	2.55605 	1186.47 	-209.994 	-1.41352 	1291.04 	-381.421 	-3.78669 	
1083.18 	283.785 	717.674 	1282.96 	280.543 	717.113 	0 	0 	0 	899.985 	259.431 	2.49756 	1186.4 	-210.042 	-1.43274 	1291.18 	-381.352 	-3.87131 	
1083.36 	266.747 	720.635 	1282.9 	263.18 	720.287 	0 	0 	0 	899.968 	259.423 	2.4695 	1186.45 	-210.018 	-1.49616 	1291.26 	-381.314 	-3.99704 	
1082.35 	249.349 	724.116 	1281.98 	245.66 	723.584 	0 	0 	0 	899.96 	259.411 	2.47191 	1186.57 	-209.967 	-1.56621 	1291.7 	-380.978 	-4.10275 	
1080.44 	231.094 	726.004 	1280.23 	227.581 	725.696 	0 	0 	0 	899.967 	259.427 	2.50045 	1186.57 	-209.98 	-1.53914 	1291.25 	-381.344 	-3.9217 	
1078.84 	211.122 	726.549 	1278.63 	207.727 	726.518 	0 	0 	0 	899.947 	259.391 	2.55316 	1186.52 	-209.988 	-1.4441 	1291.14 	-381.396 	-3.87413 	
1078.52 	191.013 	727.564 	1278.07 	187.06 	728.045 	0 	0 	0 	899.965 	259.408 	2.57235 	1186.5 	-210.015 	-1.38693 	1291.11 	-381.404 	-3.80437 	
1078.25 	172.126 	730.96 	1277.59 	167.881 	732.058 	0 	0 	0 	899.954 	259.395 	2.61584 	1186.47 	-210.02 	-1.36715 	1291.11 	-381.414 	-3.78629 	
1077.09 	155.68 	736.285 	1276.56 	150.471 	738.106 	0 	0 	0 	900.003 	259.449 	2.60102 	1186.41 	-210.022 	-1.30284 	1291.13 	-381.331 	-3.7775 	
1075.29 	139.974 	741.477 	1274.43 	133.884 	743.055 	0 	0 	0 	899.985 	259.477 	2.6163 	1186.44 	-210.035 	-1.33055 	1291.04 	-381.397 	-3.75667 	
1073.12 	123.483 	744.368 	1272.27 	116.666 	745.242 	0 	0 	0 	899.993 	259.477 	2.58144 	1186.45 	-210.016 	-1.33094 	1291.02 	-381.445 	-3.7297 	
